,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
35061,18057,Marco Capone,M,25.0,182.0,75.0,Italy,ITA,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,
35062,18058,Teodorico Caporaso,M,28.0,166.0,60.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,
35071,18065,Alessandra Cappa,F,22.0,179.0,63.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Backstroke,
35072,18065,Alessandra Cappa,F,22.0,179.0,63.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
35073,18066,Manuel Fabrizio Cappai,M,19.0,168.0,49.0,Italy,ITA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Light-Flyweight,
35074,18066,Manuel Fabrizio Cappai,M,23.0,168.0,49.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Flyweight,
35075,18067,Marco Cappai,M,22.0,173.0,56.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
35080,18071,Federico Cappellazzo,M,23.0,175.0,70.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
35081,18072,Giulio Cappelli,M,25.0,174.0,72.0,Italy,ITA,1936 Summer,1936,Summer,Berlin,Football,Football Men's Football,Gold
35082,18073,Anna Cappellini,F,22.0,161.0,52.0,Italy-2,ITA,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,
35083,18073,Anna Cappellini,F,26.0,161.0,52.0,Italy-1,ITA,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,
35084,18073,Anna Cappellini,F,26.0,161.0,52.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,
35085,18074,Alessandra Cappellotto,F,27.0,173.0,60.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Road Race, Individual",
35086,18074,Alessandra Cappellotto,F,32.0,173.0,60.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Women's Road Race, Individual",
35087,18075,Valeria Cappellotto,F,22.0,162.0,48.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Women's Road Race, Individual",
35088,18075,Valeria Cappellotto,F,30.0,162.0,48.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Women's Road Race, Individual",
35090,18077,Luigi Capra,M,,,,Italy,ITA,1906 Summer,1906,Summer,Athina,Diving,Diving Men's Platform,
35091,18078,Sergio Caprari,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Featherweight,Silver
35092,18079,"Giovanni Battista ""Giambattista"" Capretti",M,22.0,167.0,60.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Welterweight,
35093,18079,"Giovanni Battista ""Giambattista"" Capretti",M,25.0,167.0,60.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Lightweight,
35095,18081,Emilio Caprile,M,19.0,177.0,72.0,Italy,ITA,1948 Summer,1948,Summer,London,Football,Football Men's Football,
35100,18084,Antonella Capriotti,F,26.0,165.0,55.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Long Jump,
35101,18084,Antonella Capriotti,F,30.0,165.0,55.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Long Jump,
35107,18087,Giorgio Caproni,M,36.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Literature, Epic Works",
35108,18087,Giorgio Caproni,M,36.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",
35118,18094,Marta Capurso,F,21.0,155.0,55.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,
35119,18094,Marta Capurso,F,21.0,155.0,55.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",
35120,18094,Marta Capurso,F,25.0,155.0,55.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,
35121,18094,Marta Capurso,F,25.0,155.0,55.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",
35122,18094,Marta Capurso,F,25.0,155.0,55.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",
35123,18094,Marta Capurso,F,25.0,155.0,55.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
35126,18097,Rinaldo Capuzzi,M,,,,Italy,ITA,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
35127,18098,Adriano Capuzzo,M,28.0,,,Italy,ITA,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",
35128,18098,Adriano Capuzzo,M,28.0,,,Italy,ITA,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",
35129,18099,Oreste Capuzzo,M,23.0,167.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Individual All-Around,
35130,18099,Oreste Capuzzo,M,23.0,167.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Gold
35131,18099,Oreste Capuzzo,M,23.0,167.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Floor Exercise,
35132,18099,Oreste Capuzzo,M,23.0,167.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rings,
35133,18099,Oreste Capuzzo,M,27.0,167.0,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Individual All-Around,
35134,18099,Oreste Capuzzo,M,27.0,167.0,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Team All-Around,
35135,18099,Oreste Capuzzo,M,27.0,167.0,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Floor Exercise,
35136,18099,Oreste Capuzzo,M,27.0,167.0,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Horse Vault,
35137,18099,Oreste Capuzzo,M,27.0,167.0,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Parallel Bars,
35138,18099,Oreste Capuzzo,M,27.0,167.0,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Horizontal Bar,
35139,18099,Oreste Capuzzo,M,27.0,167.0,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Rings,
35140,18099,Oreste Capuzzo,M,27.0,167.0,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Pommelled Horse,
35160,18108,Gioacchino Caracausi,M,23.0,169.0,75.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Middleweight,
35163,18111,Germano Giovanni Caraffini,M,24.0,176.0,79.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Middleweight, Freestyle",
35165,18113,Adrian Ignacio Carambula Raurich,M,28.0,183.0,84.0,Italy-2,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,
35166,18114,Cesare Caramelli,M,25.0,173.0,68.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Breaststroke,
35167,18115,Giuseppe Carando,M,20.0,190.0,90.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,
35168,18115,Giuseppe Carando,M,24.0,190.0,90.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,
35193,18121,Filippo Cristiano Caratti,M,22.0,178.0,68.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Singles,
35194,18122,Antonio Carattino,M,29.0,172.0,70.0,Galatea II,ITA,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed Three Person Keelboat,
35195,18122,Antonio Carattino,M,33.0,172.0,70.0,Twins VIII,ITA,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed 5.5 metres,
35196,18122,Antonio Carattino,M,45.0,172.0,70.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,
35197,18123,Domenico Carattino,M,48.0,174.0,72.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,
35198,18124,Giuseppe Carattino,M,33.0,176.0,74.0,Galatea II,ITA,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed Three Person Keelboat,
35201,18126,Luciano Caravani,M,23.0,172.0,71.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,
35202,18126,Luciano Caravani,M,23.0,172.0,71.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,
35203,18127,Marzia Caravelli,F,30.0,177.0,62.0,Italy,ITA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,
35204,18127,Marzia Caravelli,F,34.0,177.0,62.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,
35234,18139,Dante Pietro Carbini,M,22.0,188.0,86.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,
35243,18144,Lorenzo Carboncini,M,19.0,191.0,91.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,
35244,18144,Lorenzo Carboncini,M,23.0,191.0,91.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Silver
35245,18144,Lorenzo Carboncini,M,31.0,191.0,91.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,
35246,18144,Lorenzo Carboncini,M,35.0,191.0,91.0,Italy,ITA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Pairs,
35251,18146,Francesca Carbone,F,32.0,169.0,65.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,
35265,18154,Gaetano Carboni,M,17.0,170.0,52.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Butterfly,
35277,18164,"Zavarise ""Zavirre"" Carcereri",M,36.0,,,Italy,ITA,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Middleweight A, Greco-Roman",
35317,18183,Ezio Cardi,M,23.0,177.0,79.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Cycling,Cycling Men's Sprint,
35318,18183,Ezio Cardi,M,23.0,177.0,79.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's 1,000 metres Time Trial",
35321,18185,Giovanni Battista Cardinale,M,24.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",
35356,18207,Paola Cardullo,F,22.0,159.0,56.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,
35357,18207,Paola Cardullo,F,26.0,159.0,56.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,
35415,18245,"Silvia ""Sissi"" Carignano",F,18.0,160.0,59.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,
35534,18268,Piero Carletto,M,25.0,189.0,90.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,
35536,18270,Arnaldo Carli,M,18.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
35537,18271,Diletta Carli,F,16.0,170.0,61.0,Italy,ITA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
35538,18271,Diletta Carli,F,20.0,170.0,61.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,
35551,18281,Giacomo Carlini,M,23.0,186.0,77.0,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,
35552,18281,Giacomo Carlini,M,23.0,186.0,77.0,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,
35553,18281,Giacomo Carlini,M,27.0,186.0,77.0,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,
35692,18361,Giuseppe Bruno Carmeni,M,23.0,166.0,70.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Judo,Judo Men's Lightweight,
35700,18368,Serafino Carminati,M,24.0,183.0,81.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,
35701,18369,Giovanni Carminucci,M,20.0,169.0,68.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,
35702,18369,Giovanni Carminucci,M,20.0,169.0,68.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,Bronze
35703,18369,Giovanni Carminucci,M,20.0,169.0,68.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,
35704,18369,Giovanni Carminucci,M,20.0,169.0,68.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,
35705,18369,Giovanni Carminucci,M,20.0,169.0,68.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,Silver
35706,18369,Giovanni Carminucci,M,20.0,169.0,68.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,
35707,18369,Giovanni Carminucci,M,20.0,169.0,68.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Rings,
35708,18369,Giovanni Carminucci,M,20.0,169.0,68.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,
35709,18369,Giovanni Carminucci,M,24.0,169.0,68.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,
35710,18369,Giovanni Carminucci,M,24.0,169.0,68.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,
35711,18369,Giovanni Carminucci,M,24.0,169.0,68.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,
35712,18369,Giovanni Carminucci,M,24.0,169.0,68.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,
35713,18369,Giovanni Carminucci,M,24.0,169.0,68.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,
35714,18369,Giovanni Carminucci,M,24.0,169.0,68.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,
35715,18369,Giovanni Carminucci,M,24.0,169.0,68.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,
35716,18369,Giovanni Carminucci,M,24.0,169.0,68.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,
35717,18369,Giovanni Carminucci,M,28.0,169.0,68.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Individual All-Around,
35718,18369,Giovanni Carminucci,M,28.0,169.0,68.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,
35719,18369,Giovanni Carminucci,M,28.0,169.0,68.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Floor Exercise,
35720,18369,Giovanni Carminucci,M,28.0,169.0,68.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horse Vault,
35721,18369,Giovanni Carminucci,M,28.0,169.0,68.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Parallel Bars,
35722,18369,Giovanni Carminucci,M,28.0,169.0,68.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horizontal Bar,
35723,18369,Giovanni Carminucci,M,28.0,169.0,68.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Rings,
35724,18369,Giovanni Carminucci,M,28.0,169.0,68.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Pommelled Horse,
35725,18370,Pasquale Carminucci,M,22.0,163.0,65.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,
35726,18370,Pasquale Carminucci,M,22.0,163.0,65.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,Bronze
35727,18370,Pasquale Carminucci,M,22.0,163.0,65.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,
35728,18370,Pasquale Carminucci,M,22.0,163.0,65.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,
35729,18370,Pasquale Carminucci,M,22.0,163.0,65.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,
35730,18370,Pasquale Carminucci,M,22.0,163.0,65.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,
35731,18370,Pasquale Carminucci,M,22.0,163.0,65.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Rings,
35732,18370,Pasquale Carminucci,M,22.0,163.0,65.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,
35733,18370,Pasquale Carminucci,M,27.0,163.0,65.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,
35734,18370,Pasquale Carminucci,M,27.0,163.0,65.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,
35735,18370,Pasquale Carminucci,M,27.0,163.0,65.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,
35736,18370,Pasquale Carminucci,M,27.0,163.0,65.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,
35737,18370,Pasquale Carminucci,M,27.0,163.0,65.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,
35738,18370,Pasquale Carminucci,M,27.0,163.0,65.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,
35739,18370,Pasquale Carminucci,M,27.0,163.0,65.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,
35740,18370,Pasquale Carminucci,M,27.0,163.0,65.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,
35741,18370,Pasquale Carminucci,M,31.0,163.0,65.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Individual All-Around,
35742,18370,Pasquale Carminucci,M,31.0,163.0,65.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,
35743,18370,Pasquale Carminucci,M,31.0,163.0,65.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Floor Exercise,
35744,18370,Pasquale Carminucci,M,31.0,163.0,65.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horse Vault,
35745,18370,Pasquale Carminucci,M,31.0,163.0,65.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Parallel Bars,
35746,18370,Pasquale Carminucci,M,31.0,163.0,65.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horizontal Bar,
35747,18370,Pasquale Carminucci,M,31.0,163.0,65.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Rings,
35748,18370,Pasquale Carminucci,M,31.0,163.0,65.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Pommelled Horse,
35795,18397,Andrea Alessandro Carnevale,M,27.0,184.0,78.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,
35812,18407,Dante Carniel,M,,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",
35816,18409,Manuela Carnini,F,22.0,170.0,54.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,
35817,18410,Maurizio Carnino,M,18.0,184.0,83.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
35818,18410,Maurizio Carnino,M,22.0,184.0,83.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,
35819,18410,Maurizio Carnino,M,22.0,184.0,83.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",
35820,18410,Maurizio Carnino,M,26.0,184.0,83.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
35821,18410,Maurizio Carnino,M,30.0,184.0,83.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Men's 500 metres,
35822,18410,Maurizio Carnino,M,30.0,184.0,83.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 1,000 metres",
35828,18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,
35829,18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,
35830,18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,
35831,18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,
35832,18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,
35833,18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,
35834,18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,
35835,18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,
35838,18415,Caro,M,,,,Italy,ITA,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",
35846,18418,Stefano Carobbi,M,24.0,179.0,75.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,
35853,18423,Guido Caroli,M,20.0,,,Italy,ITA,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 1,500 metres",
35854,18423,Guido Caroli,M,20.0,,,Italy,ITA,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 5,000 metres",
35855,18423,Guido Caroli,M,24.0,,,Italy,ITA,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 10,000 metres",
35856,18423,Guido Caroli,M,28.0,,,Italy,ITA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,Speed Skating Men's 500 metres,
35857,18423,Guido Caroli,M,28.0,,,Italy,ITA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 1,500 metres",
35882,18431,Sergio Caropreso,M,26.0,188.0,85.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,
35883,18432,Angelo Carosi,M,32.0,182.0,66.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 3,000 metres Steeplechase",
35884,18433,Manuela Carosi,F,15.0,181.0,61.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Backstroke,
35885,18433,Manuela Carosi,F,15.0,181.0,61.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Backstroke,
